Education_Level,Marital_Status,Disposable_Income,No_of_Kids_in_home,No_of_Teen_in_home,Recency,Discounted_Purchases,WebPurchases,CatalogPurchases,StorePurchases,Amount_on_Wines,Amount_on_Fruits,Amount_on_MeatProducts,Amount_on_FishProducts,Amount_on_SweetProducts,Amount_on_GoldProds,WebVisitsMonth,Cmp3Accepted,Cmp4Accepted,Cmp5Accepted,Cmp1Accepted,Cmp2Accepted,Any_Complain,Response,Age,no_of_years_joined,avg_web_purchased,month_joined,week_recency,stra_kfold
0.2088235294117647,0.12682926829268293,61044.0,0,1,20,1,2,0,3,58,3,8,0,0,2,5,0,0,0,0,0,0,0,68,7,0.2857142857142857,6,2.857142857142857,3
0.1433915211970075,0.21580547112462006,86738.4,0,0,77,1,5,7,9,508,30,419,90,139,153,7,0,0,0,0,0,0,1,69,8,0.625,7,11.0,5
0.15447154471544716,0.10024449877750612,61077.6,1,1,95,13,6,2,12,290,31,242,55,114,135,5,0,0,0,0,0,0,0,64,8,0.75,8,13.571428571428571,7
0.15447154471544716,0.12682926829268293,96169.2,0,0,27,1,7,4,10,1189,105,673,52,40,40,6,0,0,1,0,0,0,1,34,8,0.875,11,3.857142857142857,6
0.1433915211970075,0.21580547112462006,60465.6,0,1,10,4,6,1,6,297,9,37,0,3,34,7,0,1,0,1,0,0,1,63,7,0.8571428571428571,5,1.4285714285714286,6
0.1433915211970075,0.12682926829268293,82819.2,0,1,68,4,8,9,13,731,56,363,123,107,161,5,0,0,0,0,0,0,0,50,9,0.8888888888888888,11,9.714285714285714,2
0.02631578947368421,0.21580547112462006,22495.2,1,0,48,2,3,0,3,7,13,11,12,9,20,6,0,0,0,0,0,0,0,28,7,0.42857142857142855,5,6.857142857142857,5
0.1433915211970075,0.21580547112462006,97460.4,0,0,84,1,3,7,11,498,73,324,146,40,84,1,0,0,0,0,0,0,0,31,8,0.375,7,12.0,5
0.15447154471544716,0.20125786163522014,49602.0,1,0,31,3,4,1,4,117,22,21,16,14,5,7,0,0,0,0,0,0,0,52,8,0.5,12,4.428571428571429,1
0.1433915211970075,0.12682926829268293,32706.0,1,0,10,1,1,0,3,27,4,11,0,1,2,7,0,0,0,0,0,0,0,36,8,0.125,7,1.4285714285714286,0
0.1433915211970075,0.12682926829268293,21720.0,0,0,21,1,0,0,3,8,4,2,4,3,1,5,0,0,0,0,0,0,0,74,8,0.0,6,3.0,5
0.09859154929577464,0.10024449877750612,98546.4,0,0,96,1,3,9,13,739,25,350,151,25,100,1,0,0,1,0,0,0,0,58,8,0.375,8,13.714285714285714,6
0.1433915211970075,0.21580547112462006,38288.4,0,0,82,1,6,1,6,38,90,64,175,16,74,7,0,0,0,0,0,0,0,48,8,0.75,4,11.714285714285714,5
0.2088235294117647,0.10024449877750612,67890.0,0,2,49,3,7,3,7,426,8,90,0,16,10,5,0,0,0,0,0,0,0,53,8,0.875,5,7.0,3
0.1433915211970075,0.10024449877750612,64772.4,0,1,28,5,5,5,12,625,19,165,0,24,82,5,0,0,0,0,0,0,0,62,8,0.625,8,4.0,0
0.1433915211970075,0.10024449877750612,44750.4,1,0,39,5,6,3,5,280,3,86,10,23,66,8,0,0,0,0,0,0,0,37,8,0.75,4,5.571428571428571,2
0.15447154471544716,0.12682926829268293,43365.6,1,1,55,5,3,1,4,135,3,16,0,0,5,7,0,1,0,0,0,0,0,50,8,0.375,7,7.857142857142857,7
0.15447154471544716,0.10024449877750612,78584.4,0,0,55,3,3,5,6,245,70,500,199,0,163,2,0,0,0,0,0,0,0,63,7,0.42857142857142855,10,7.857142857142857,5
0.2088235294117647,0.10024449877750612,89100.0,0,0,97,1,2,11,4,685,14,392,75,0,0,1,0,0,0,0,0,0,0,62,7,0.2857142857142857,1,13.857142857142858,5
0.2088235294117647,0.20125786163522014,65950.8,0,1,62,3,9,5,4,1153,3,60,0,0,24,7,0,1,0,0,0,0,1,59,8,1.125,1,8.857142857142858,4
0.1433915211970075,0.12682926829268293,79647.59999999999,1,1,64,7,4,2,10,333,12,124,12,24,109,3,0,0,0,0,0,0,0,42,8,0.5,12,9.142857142857142,2
0.1433915211970075,0.12682926829268293,92397.6,0,1,92,2,11,8,8,1454,92,161,69,35,107,6,0,0,1,0,0,0,0,65,8,1.375,11,13.142857142857142,4
0.1433915211970075,0.12682926829268293,32692.8,1,0,91,2,2,2,2,11,8,17,3,24,46,7,0,0,0,0,0,0,0,41,7,0.2857142857142857,7,13.0,5
0.1433915211970075,0.21580547112462006,57549.6,0,1,15,2,6,3,5,273,14,88,15,3,22,5,0,0,0,0,0,0,0,68,8,0.75,1,2.142857142857143,5
0.1433915211970075,0.21580547112462006,103244.4,0,0,102,1,6,7,11,495,47,125,29,20,22,3,0,1,1,0,0,0,1,29,8,0.75,2,14.571428571428571,2
0.1433915211970075,0.12682926829268293,90910.8,0,0,53,1,9,7,9,1399,25,708,89,91,182,5,1,0,1,1,0,0,1,51,8,1.125,10,7.571428571428571,5
0.1433915211970075,0.20125786163522014,86356.8,0,0,88,1,5,6,5,592,54,932,180,34,86,3,0,0,0,0,0,0,0,62,8,0.625,5,12.571428571428571,7
0.2088235294117647,0.12682926829268293,70874.4,2,1,81,2,2,0,3,51,4,12,3,0,9,4,0,0,0,0,0,0,0,53,8,0.25,3,11.571428571428571,7
0.2088235294117647,0.21580547112462006,44083.2,1,1,59,1,1,0,2,15,3,3,0,0,4,6,0,0,0,0,0,0,0,57,8,0.125,10,8.428571428571429,1
0.1433915211970075,0.10024449877750612,29065.2,0,0,101,1,1,1,3,13,12,9,2,5,22,4,0,0,0,0,0,0,0,61,8,0.125,8,14.428571428571429,2
0.1433915211970075,0.12682926829268293,98154.0,0,0,81,1,4,11,7,329,135,693,27,118,88,2,0,0,0,0,0,0,0,68,9,0.4444444444444444,10,11.571428571428571,5
0.1433915211970075,0.12682926829268293,22714.8,0,0,22,1,1,0,4,37,3,8,23,4,18,6,0,0,0,0,0,0,0,30,8,0.125,2,3.142857142857143,6
0.2088235294117647,0.12682926829268293,75204.0,0,1,64,1,5,3,13,544,33,92,80,46,38,3,0,0,0,0,0,0,0,66,7,0.7142857142857143,2,9.142857142857142,7
0.1433915211970075,0.12682926829268293,36757.2,1,0,82,1,3,1,2,20,9,20,4,5,20,7,0,0,0,0,0,0,0,46,8,0.375,12,11.714285714285714,7
0.09859154929577464,0.10024449877750612,12484.8,1,0,59,2,1,0,4,7,5,11,10,6,12,5,0,0,0,0,0,0,0,31,7,0.14285714285714285,4,8.428571428571429,3
0.1433915211970075,0.10024449877750612,106016.4,0,0,39,1,4,7,9,1055,181,555,77,138,118,1,0,0,0,1,0,0,0,59,8,0.5,3,5.571428571428571,6
0.09859154929577464,0.12682926829268293,65628.0,1,1,83,3,3,1,5,116,19,37,7,9,18,3,0,0,0,0,0,0,0,49,8,0.375,7,11.857142857142858,1
0.15447154471544716,0.10024449877750612,46344.0,0,0,63,1,2,5,3,117,20,44,34,22,89,3,0,0,0,0,0,0,0,57,8,0.25,11,9.0,1
0.2088235294117647,0.12682926829268293,22785.6,1,0,50,2,1,0,3,11,3,6,2,1,1,7,0,0,0,0,0,0,0,36,7,0.14285714285714285,5,7.142857142857143,7
0.2088235294117647,0.10024449877750612,62628.0,1,1,46,3,2,1,3,47,3,17,0,0,18,5,1,0,0,0,0,0,0,44,7,0.2857142857142857,8,6.571428571428571,6
0.15447154471544716,0.12682926829268293,76698.0,0,2,9,2,6,3,12,627,10,115,30,0,15,5,0,0,0,0,0,0,0,64,8,0.75,7,1.2857142857142858,1
0.1433915211970075,0.12682926829268293,85141.2,0,0,73,1,3,4,9,244,13,554,254,87,54,1,0,0,0,0,0,0,0,35,8,0.375,4,10.428571428571429,5
0.2088235294117647,0.12682926829268293,28243.2,1,0,60,1,0,0,3,11,3,3,0,0,1,3,0,0,0,0,0,0,0,37,7,0.0,4,8.571428571428571,2
0.2088235294117647,0.20125786163522014,17818.8,1,0,46,3,2,0,4,26,5,28,3,2,9,8,0,0,0,0,0,0,0,44,8,0.25,2,6.571428571428571,2
0.1433915211970075,0.12682926829268293,39646.8,1,0,11,1,2,0,4,35,11,12,8,8,12,5,0,0,0,0,0,0,0,42,8,0.25,9,1.5714285714285714,2
0.1433915211970075,0.12682926829268293,92811.6,0,0,35,1,3,4,9,232,154,573,98,54,31,1,0,0,0,0,0,0,0,55,7,0.42857142857142855,9,5.0,5
0.1433915211970075,0.20125786163522014,49693.2,0,0,18,1,2,1,4,42,35,38,11,3,18,6,0,0,0,0,0,0,0,34,8,0.25,7,2.5714285714285716,0
0.1433915211970075,0.10024449877750612,46256.4,1,0,56,1,1,0,2,11,4,10,0,1,4,8,0,0,0,0,0,1,0,39,8,0.125,8,8.0,4
0.2088235294117647,0.12682926829268293,46092.0,0,0,72,2,5,2,9,158,67,123,116,64,14,6,0,0,0,0,0,0,1,46,9,0.5555555555555556,9,10.285714285714286,6
0.1433915211970075,0.12682926829268293,82184.4,0,0,55,1,9,7,13,763,15,385,33,89,89,4,0,0,0,0,0,0,0,32,8,1.125,1,7.857142857142857,2
0.1433915211970075,0.12682926829268293,111546.0,0,0,42,1,6,7,9,698,24,925,31,24,84,2,0,0,1,1,0,0,1,47,8,0.75,8,6.0,3
0.1433915211970075,0.10024449877750612,83246.4,0,0,17,1,10,4,6,1002,29,269,34,13,42,4,0,1,1,0,0,0,1,71,8,1.25,2,2.4285714285714284,7
0.2088235294117647,0.12682926829268293,78834.0,0,1,57,2,5,4,10,376,35,189,0,58,6,4,0,0,0,0,0,0,0,60,7,0.7142857142857143,1,8.142857142857142,3
0.2088235294117647,0.12682926829268293,54694.8,0,1,17,1,4,1,4,150,4,33,2,1,1,6,0,0,0,0,0,0,0,72,8,0.5,8,2.4285714285714284,7
0.2088235294117647,0.12682926829268293,4827.5999999999985,1,1,36,15,0,0,0,10,3,1,1,1,1,19,0,0,0,0,0,0,0,57,7,0.0,6,5.142857142857143,3
0.1433915211970075,0.10024449877750612,19837.2,1,0,50,3,3,0,3,7,16,6,7,5,11,7,0,0,0,0,0,0,0,42,7,0.42857142857142855,6,7.142857142857143,4
0.1433915211970075,0.12682926829268293,26529.6,1,1,53,2,2,0,3,10,6,9,6,2,6,7,0,0,0,0,0,0,0,43,7,0.2857142857142857,8,7.571428571428571,6
0.1433915211970075,0.12682926829268293,60870.0,0,1,52,4,8,1,8,448,13,75,0,10,48,8,0,0,0,0,0,0,0,67,8,1.0,2,7.428571428571429,1
0.1433915211970075,0.21580547112462006,98798.4,0,0,96,1,5,3,12,835,62,968,51,79,19,2,0,0,1,0,0,0,1,59,9,0.5555555555555556,9,13.714285714285714,1
0.1433915211970075,0.20125786163522014,40783.2,1,0,50,1,1,0,3,21,5,18,2,1,5,7,0,0,0,0,0,0,0,50,8,0.125,3,7.142857142857143,1
0.09859154929577464,0.12682926829268293,17755.2,1,0,8,2,1,0,3,18,6,8,7,4,16,9,0,0,0,0,0,0,1,36,9,0.1111111111111111,9,1.1428571428571428,4
0.2088235294117647,0.10024449877750612,78264.0,0,0,10,4,8,4,7,895,66,292,0,25,12,6,0,0,0,0,0,0,1,55,9,0.8888888888888888,3,1.4285714285714286,0
0.2088235294117647,0.10024449877750612,97888.8,0,0,96,1,4,5,8,1257,3,465,46,35,0,1,0,1,1,0,0,0,0,73,7,0.5714285714285714,4,13.714285714285714,5
0.15447154471544716,0.21580547112462006,37662.0,1,0,63,1,1,0,2,8,5,12,0,1,9,8,1,0,0,0,0,0,1,36,9,0.1111111111111111,5,9.0,4
0.1433915211970075,0.21580547112462006,66286.8,0,1,66,3,7,5,11,376,20,238,23,24,106,5,0,0,0,0,0,0,0,49,8,0.875,7,9.428571428571429,7
0.15447154471544716,0.12682926829268293,70375.2,0,1,10,1,2,1,4,67,4,44,6,5,22,4,0,0,0,0,0,0,0,58,8,0.25,10,1.4285714285714286,3
0.1433915211970075,0.12682926829268293,53160.0,1,1,72,2,1,0,3,35,3,9,0,0,3,6,0,0,0,0,0,0,0,55,8,0.125,6,10.285714285714286,1
0.1433915211970075,0.12682926829268293,73276.8,0,1,87,5,8,4,11,392,129,342,0,45,180,6,0,0,0,0,0,0,0,44,9,0.8888888888888888,8,12.428571428571429,1
0.1433915211970075,0.10024449877750612,27330.0,1,0,47,1,1,0,2,10,4,8,0,0,1,8,0,0,0,0,0,0,0,42,8,0.125,6,6.714285714285714,2
0.1433915211970075,0.21580547112462006,12294.0,1,0,39,3,1,2,2,9,10,7,6,4,13,5,0,0,0,0,0,0,0,49,8,0.125,5,5.571428571428571,4
0.1433915211970075,0.12682926829268293,78127.2,0,1,62,3,8,3,13,795,22,133,12,0,19,6,0,1,0,0,0,0,0,45,7,1.1428571428571428,5,8.857142857142858,0
0.15447154471544716,0.12682926829268293,99781.2,0,0,87,1,5,7,10,973,150,842,137,42,210,2,1,0,1,1,0,0,1,48,8,0.625,10,12.428571428571429,2
0.1433915211970075,0.12682926829268293,88424.4,0,0,15,1,3,9,9,564,156,503,218,13,181,2,0,0,0,1,0,0,1,30,8,0.375,11,2.142857142857143,7
0.15447154471544716,0.21580547112462006,108765.6,0,0,36,1,3,4,10,1161,123,915,94,144,96,1,0,0,1,0,0,0,0,29,7,0.42857142857142855,2,5.142857142857143,4
0.1433915211970075,0.10024449877750612,86155.2,0,0,61,1,9,3,4,359,24,311,167,75,32,4,0,0,0,0,0,0,0,49,8,1.125,10,8.714285714285714,7
0.2088235294117647,0.21580547112462006,75790.8,0,0,81,1,3,5,8,970,37,586,89,86,37,3,1,0,0,0,0,0,0,46,9,0.3333333333333333,5,11.571428571428571,3
0.1433915211970075,0.12682926829268293,60964.2,0,0,76,1,6,5,12,866,141,461,60,30,61,3,0,1,0,1,0,0,0,31,8,0.75,3,10.857142857142858,5
0.2088235294117647,0.12682926829268293,100940.4,0,0,67,1,7,10,6,616,79,749,59,45,26,2,0,0,1,0,0,0,0,64,7,1.0,11,9.571428571428571,7
0.2088235294117647,0.12682926829268293,41515.2,1,0,55,1,1,0,2,19,3,2,0,0,7,8,0,0,0,0,0,0,1,46,8,0.125,4,7.857142857142857,7
0.1433915211970075,0.10024449877750612,67503.59999999999,0,1,90,4,7,2,9,514,3,65,7,11,5,6,0,0,0,0,0,0,0,57,9,0.7777777777777778,7,12.857142857142858,5
0.2088235294117647,0.28,64933.2,0,1,104,2,5,2,6,272,9,54,8,3,50,5,0,0,0,0,0,0,0,55,8,0.625,8,14.857142857142858,2
0.09859154929577464,0.12682926829268293,42820.8,1,0,73,1,1,0,3,15,7,7,0,6,3,6,0,0,0,0,0,0,0,36,7,0.14285714285714285,4,10.428571428571429,5
0.1433915211970075,0.21580547112462006,79878.0,0,1,87,4,4,2,9,752,13,161,65,40,42,8,0,0,0,0,0,0,0,58,9,0.4444444444444444,5,12.428571428571429,3
0.1433915211970075,0.20125786163522014,32658.0,2,1,57,4,2,1,4,35,8,22,8,9,28,6,0,0,0,0,0,0,0,59,8,0.25,1,8.142857142857142,3
0.1433915211970075,0.10024449877750612,105325.2,0,1,68,1,5,10,4,1497,41,287,50,57,33,6,0,1,1,1,1,0,1,61,8,0.625,5,9.714285714285714,5
0.15447154471544716,0.20125786163522014,40154.4,1,0,85,1,2,0,3,27,6,18,0,0,11,7,0,0,0,0,0,0,0,41,8,0.25,7,12.142857142857142,7
0.1433915211970075,0.20125786163522014,86485.2,0,1,11,3,5,4,8,536,72,300,150,138,150,2,0,0,0,0,0,0,0,66,8,0.625,2,1.5714285714285714,6
0.15447154471544716,0.12682926829268293,63300.0,0,1,79,6,5,7,9,398,3,239,90,69,69,4,0,0,0,0,0,0,0,65,8,0.625,4,11.285714285714286,4
0.15447154471544716,0.21580547112462006,61348.8,1,1,86,2,1,0,3,31,4,11,0,1,4,3,0,0,0,0,0,0,0,65,8,0.125,12,12.285714285714286,4
0.2088235294117647,0.12682926829268293,82917.59999999999,0,0,89,1,7,8,9,1320,25,780,145,0,178,5,0,0,0,0,0,0,0,71,8,0.875,2,12.714285714285714,4
0.1433915211970075,0.12682926829268293,70316.4,1,1,27,12,7,4,9,495,3,184,10,28,21,7,0,0,0,0,0,0,0,44,9,0.7777777777777778,11,3.857142857142857,4
0.15447154471544716,0.10024449877750612,40863.6,0,1,21,1,3,0,3,68,3,21,7,0,12,8,0,0,0,0,0,0,0,52,9,0.3333333333333333,10,3.0,1
0.1433915211970075,0.21580547112462006,84618.0,0,0,19,1,6,6,4,425,3,452,182,64,140,2,0,0,0,0,0,0,1,27,8,0.75,10,2.7142857142857144,6
0.1433915211970075,0.21580547112462006,59720.4,0,0,99,1,5,4,8,207,50,197,55,42,149,4,0,0,0,0,0,0,0,29,8,0.625,2,14.142857142857142,2
0.1433915211970075,0.21580547112462006,95528.4,0,0,44,1,3,6,6,455,136,951,173,0,216,1,0,0,0,0,0,0,1,36,8,0.375,4,6.285714285714286,1
0.1433915211970075,0.12682926829268293,50691.6,1,1,41,2,2,0,3,53,3,2,0,0,5,7,0,0,0,0,0,0,0,61,8,0.25,11,5.857142857142857,1
0.1433915211970075,0.10024449877750612,100612.8,0,0,64,1,4,4,11,906,34,345,75,31,191,1,0,0,1,0,0,0,0,68,8,0.5,12,9.142857142857142,6
0.1433915211970075,0.21580547112462006,46371.6,1,1,52,2,2,0,3,27,5,14,0,1,10,7,0,0,0,0,0,1,0,42,8,0.25,11,7.428571428571429,0
0.2088235294117647,0.20125786163522014,68799.59999999999,0,1,62,11,8,5,9,946,17,397,76,58,176,6,0,0,0,0,0,0,1,66,9,0.8888888888888888,9,8.857142857142858,2
0.09859154929577464,0.10024449877750612,49246.8,0,0,39,1,8,1,5,39,14,137,179,61,45,8,0,0,0,0,0,0,0,38,8,1.0,7,5.571428571428571,0
0.15447154471544716,0.21580547112462006,75326.4,0,1,81,1,5,6,11,586,52,157,43,8,108,2,0,1,0,0,0,0,0,51,8,0.625,5,11.571428571428571,4
0.1433915211970075,0.12682926829268293,65263.2,0,1,15,2,3,2,10,282,24,64,62,21,25,3,0,0,0,0,0,0,0,39,8,0.375,5,2.142857142857143,4
0.1433915211970075,0.12682926829268293,96915.6,0,0,24,1,5,11,6,679,171,108,192,42,231,3,0,0,1,1,0,0,1,70,8,0.625,8,3.4285714285714284,1
0.15447154471544716,0.12682926829268293,57369.6,0,1,37,2,3,2,3,128,4,26,2,0,72,7,1,0,0,0,0,0,0,45,8,0.375,10,5.285714285714286,1
0.15447154471544716,0.21580547112462006,111430.8,0,0,53,1,5,4,12,967,64,921,52,61,20,2,0,0,0,0,0,0,0,28,9,0.5555555555555556,10,7.571428571428571,3
0.09859154929577464,0.12682926829268293,26346.0,1,0,88,2,2,1,3,10,4,7,17,14,11,6,0,0,0,0,0,0,0,34,8,0.25,7,12.571428571428571,1
0.1433915211970075,0.12682926829268293,83706.0,0,0,30,1,3,6,12,222,80,373,111,23,93,1,0,0,0,0,0,0,0,75,8,0.375,2,4.285714285714286,7
0.09859154929577464,0.12682926829268293,27777.6,0,0,90,1,2,0,3,9,9,8,6,3,10,7,0,0,0,0,0,0,0,35,7,0.2857142857142857,2,12.857142857142858,4
0.2088235294117647,0.12682926829268293,80966.4,0,1,100,2,4,2,7,167,34,127,8,17,69,3,0,0,0,0,0,0,0,73,8,0.5,9,14.285714285714286,6
0.02631578947368421,0.21580547112462006,29240.4,1,0,65,1,1,0,2,7,7,2,0,11,5,9,0,0,0,0,0,0,0,38,8,0.125,3,9.285714285714286,6
0.15447154471544716,0.10024449877750612,25228.8,0,0,96,1,2,0,4,41,7,18,6,2,18,7,0,0,0,0,0,0,0,44,8,0.25,4,13.714285714285714,1
0.02631578947368421,0.21580547112462006,19216.8,1,1,49,4,1,1,4,8,12,4,7,8,7,3,0,0,0,0,0,0,0,41,8,0.125,3,7.0,2
0.15447154471544716,0.21580547112462006,66300.0,0,1,56,4,7,5,10,669,61,83,32,0,66,5,0,0,0,0,0,0,0,55,9,0.7777777777777778,10,8.0,0
0.15447154471544716,0.12682926829268293,61694.4,0,1,49,2,3,2,4,145,6,29,4,5,14,4,0,0,0,0,0,0,0,62,8,0.375,12,7.0,2
0.1433915211970075,0.21580547112462006,74940.0,0,1,68,2,5,5,4,520,50,267,62,66,38,3,0,1,0,0,0,0,0,61,7,0.7142857142857143,6,9.714285714285714,1
0.1433915211970075,0.12682926829268293,60964.2,1,0,18,1,1,0,2,10,8,6,0,2,1,7,0,0,0,0,0,0,0,37,8,0.125,11,2.5714285714285716,6
0.1433915211970075,0.21580547112462006,58684.8,0,1,8,4,7,2,4,288,13,38,0,13,27,8,0,0,0,0,0,0,0,60,9,0.7777777777777778,2,1.1428571428571428,3
0.15447154471544716,0.12682926829268293,64929.6,1,1,81,13,8,2,9,544,9,91,8,6,97,8,0,0,0,0,0,0,0,47,9,0.8888888888888888,5,11.571428571428571,0
0.1433915211970075,0.10024449877750612,90608.4,0,0,63,1,8,6,6,714,96,374,104,80,80,3,0,0,0,0,0,0,0,41,7,1.1428571428571428,2,9.0,7
0.1433915211970075,0.21580547112462006,101035.2,0,1,63,1,8,4,7,220,66,507,231,31,190,3,0,0,0,0,0,0,0,45,8,1.0,3,9.0,3
0.02631578947368421,0.10024449877750612,34066.8,0,0,56,1,1,0,2,6,8,3,7,4,8,7,0,0,0,0,0,0,0,73,9,0.1111111111111111,11,8.0,7
0.2088235294117647,0.10024449877750612,92851.2,1,1,79,4,6,3,10,497,22,110,16,12,12,4,0,0,0,0,0,0,0,64,7,0.8571428571428571,10,11.285714285714286,0
0.1433915211970075,0.12682926829268293,23302.8,1,0,83,4,4,0,3,7,17,28,16,3,7,9,0,0,0,0,0,0,0,39,9,0.4444444444444444,10,11.857142857142858,7
0.2088235294117647,0.20125786163522014,77190.0,0,1,48,5,10,3,5,736,63,353,78,12,73,7,0,0,0,0,0,0,0,59,8,1.25,7,6.857142857142857,6
0.15447154471544716,0.12682926829268293,43051.2,0,0,20,1,3,1,3,71,5,40,4,3,14,6,0,0,0,0,0,0,0,37,7,0.42857142857142855,4,2.857142857142857,1
0.1433915211970075,0.12682926829268293,20787.6,0,0,45,1,1,0,3,8,17,17,6,1,5,8,0,0,0,0,0,0,0,33,9,0.1111111111111111,10,6.428571428571429,2
0.15447154471544716,0.21580547112462006,42652.8,1,0,84,1,2,0,3,35,8,23,4,1,4,7,0,0,0,0,0,0,0,42,7,0.2857142857142857,8,12.0,1
0.1433915211970075,0.12682926829268293,49731.6,1,0,86,6,8,1,5,176,10,171,25,19,89,8,0,0,0,0,0,0,0,43,7,1.1428571428571428,1,12.285714285714286,1
0.1433915211970075,0.12682926829268293,28172.4,1,0,46,3,3,0,4,43,18,54,3,8,29,8,0,0,0,0,0,0,0,34,8,0.375,10,6.571428571428571,3
0.2088235294117647,0.10024449877750612,38775.6,1,0,67,3,4,0,4,91,7,56,2,4,7,9,0,0,0,0,0,0,0,38,8,0.5,11,9.571428571428571,2
0.1433915211970075,0.20125786163522014,44692.8,1,1,97,1,1,1,2,23,5,10,0,0,25,7,1,0,0,0,0,0,0,65,8,0.125,4,13.857142857142858,1
0.2088235294117647,0.12682926829268293,68509.2,0,1,89,2,9,2,5,467,3,24,6,0,4,7,0,1,0,0,0,0,1,48,9,1.0,11,12.714285714285714,3
0.09859154929577464,0.21580547112462006,59416.8,1,0,68,2,6,1,4,93,42,78,58,13,93,7,0,0,0,0,0,0,0,45,8,0.75,12,9.714285714285714,3
0.1433915211970075,0.12682926829268293,43731.6,1,1,16,4,3,1,3,70,3,46,4,3,20,8,0,0,0,0,0,0,0,59,8,0.375,3,2.2857142857142856,2
0.15447154471544716,0.12682926829268293,50602.8,1,1,27,2,1,0,3,24,3,9,0,0,2,8,0,0,0,0,0,0,0,51,8,0.125,10,3.857142857142857,7
0.1433915211970075,0.12682926829268293,37623.6,1,1,31,2,1,1,2,15,3,10,3,1,7,8,0,0,0,0,0,0,0,43,8,0.125,12,4.428571428571429,4
0.1433915211970075,0.28,95935.2,0,0,26,1,5,11,5,400,186,565,166,141,28,3,0,0,0,0,0,0,0,54,7,0.7142857142857143,12,3.7142857142857144,7
0.2088235294117647,0.10024449877750612,33506.4,1,0,87,1,2,0,3,16,3,13,2,4,11,4,0,0,0,0,0,0,0,41,7,0.2857142857142857,10,12.428571428571429,4
0.1433915211970075,0.12682926829268293,63422.4,0,1,100,4,10,7,5,719,11,99,11,0,47,8,1,0,0,0,0,0,0,63,9,1.1111111111111112,1,14.285714285714286,2
0.1433915211970075,0.12682926829268293,54825.6,0,1,27,2,3,1,8,284,3,18,0,0,9,4,0,1,0,0,0,0,0,52,7,0.42857142857142855,1,3.857142857142857,4
0.1433915211970075,0.21580547112462006,84679.2,0,1,11,2,6,5,9,386,31,215,84,28,21,3,0,0,0,0,0,0,0,52,8,0.75,6,1.5714285714285714,4
0.15447154471544716,0.12682926829268293,32590.8,1,1,40,2,1,0,3,22,3,3,0,0,1,6,0,0,0,0,0,0,0,47,7,0.14285714285714285,3,5.714285714285714,5
0.1433915211970075,0.21580547112462006,59960.4,0,1,11,3,6,1,5,217,9,69,4,12,3,7,0,0,0,0,0,0,0,62,8,0.75,8,1.5714285714285714,5
0.15447154471544716,0.12682926829268293,59406.0,1,1,11,9,10,2,8,609,3,100,19,0,28,8,0,0,0,0,0,0,0,49,8,1.25,5,1.5714285714285714,7
0.15447154471544716,0.21580547112462006,47829.6,1,0,74,1,2,0,4,20,23,25,2,7,26,6,0,0,0,0,0,0,1,51,8,0.25,1,10.571428571428571,7
0.15447154471544716,0.12682926829268293,67010.4,0,1,26,1,7,1,8,456,3,39,0,4,24,5,0,0,0,0,0,0,0,43,7,1.0,5,3.7142857142857144,4
0.1433915211970075,0.12682926829268293,94282.8,0,0,21,1,4,6,4,563,82,622,207,175,95,1,0,0,1,0,0,0,1,74,7,0.5714285714285714,2,3.0,3
0.1433915211970075,0.12682926829268293,26902.8,0,0,81,1,3,2,2,35,6,47,19,21,42,8,0,0,0,0,0,0,0,57,8,0.375,4,11.571428571428571,3
0.1433915211970075,0.10024449877750612,108360.0,0,0,14,0,5,6,8,599,137,786,33,134,57,1,0,0,1,0,0,0,0,41,7,0.7142857142857143,3,2.0,6
0.2088235294117647,0.10024449877750612,56966.4,1,1,46,2,2,0,4,61,3,11,0,0,8,5,0,0,0,0,0,0,0,54,8,0.25,9,6.571428571428571,3
0.2088235294117647,0.21580547112462006,50400.0,0,0,30,2,5,2,11,129,86,267,85,59,35,5,0,0,0,0,0,0,1,33,8,0.625,10,4.285714285714286,5
0.2088235294117647,0.21580547112462006,51596.4,1,1,98,1,1,0,2,9,3,5,0,1,5,7,0,0,0,0,0,0,0,43,8,0.125,7,14.0,4
0.1433915211970075,0.12682926829268293,44148.0,0,0,21,1,2,1,2,8,6,14,15,21,10,9,0,0,0,0,0,0,1,37,8,0.25,1,3.0,1
0.2088235294117647,0.21580547112462006,91694.4,0,0,22,1,5,4,8,845,56,804,23,71,17,3,0,0,1,1,0,0,1,40,8,0.625,5,3.142857142857143,2
0.1433915211970075,0.12682926829268293,20577.6,1,0,87,4,3,1,3,14,12,11,13,10,16,8,0,0,0,0,0,0,0,44,7,0.42857142857142855,1,12.428571428571429,1
0.15447154471544716,0.12682926829268293,78682.8,0,1,103,2,6,5,10,402,49,288,20,38,70,3,0,0,0,0,0,0,0,67,9,0.6666666666666666,5,14.714285714285714,5
0.09859154929577464,0.12682926829268293,56197.2,1,1,91,2,1,2,2,27,5,10,6,4,34,4,0,0,0,0,0,0,0,51,8,0.125,8,13.0,4
0.15447154471544716,0.10024449877750612,17593.2,0,0,95,1,1,0,3,9,4,11,6,2,2,6,0,0,0,0,0,0,0,64,8,0.125,1,13.571428571428571,7
0.1433915211970075,0.10024449877750612,46033.2,1,0,81,3,3,1,3,44,3,56,20,8,14,7,0,0,0,0,0,0,0,51,8,0.375,12,11.571428571428571,6
